0.19,1.76379e-10,1.16851e-10,1.01932e-10,9.08449e-11,7.14046e-11,4.38797e-11,1.26855e-11,-1.75e-11,-4.3237e-11,-6.26322e-11,-7.51208e-11,-8.10763e-11,-8.14215e-11,-7.73123e-11,-6.99135e-11,-6.02589e-11,-4.91811e-11,-3.72913e-11,-2.49942e-11,-1.25249e-11,0
0.2,2.90673e-10,2.57472e-10,1.98655e-10,1.52883e-10,1.28295e-10,1.20798e-10,1.231e-10,1.2865e-10,1.32938e-10,1.33545e-10,1.29693e-10,1.21685e-10,1.10404e-10,9.69369e-11,8.23212e-11,6.73994e-11,5.27552e-11,3.87055e-11,2.53276e-11,1.25076e-11,0
0.21,1.60754e-10,1.05215e-10,9.25882e-11,7.92107e-11,5.53363e-11,2.42434e-11,-7.7373e-12,-3.53422e-11,-5.55599e-11,-6.74998e-11,-7.17922e-11,-6.99331e-11,-6.37446e-11,-5.49967e-11,-4.51821e-11,-3.54098e-11,-2.63825e-11,-1.84276e-11,-1.15576e-11,-5.54454e-12,0
0.22,2.7693e-10,2.39839e-10,1.79075e-10,1.35784e-10,1.15298e-10,1.10472e-10,1.12326e-10,1.14075e-10,1.11983e-10,1.04895e-10,9.33745e-11,7.88814e-11,6.31466e-11,4.77613e-11,3.39539e-11,2.25036e-11,1.37414e-11,7.60305e-12,3.70517e-12,1.42845e-12,0
0.23,1.95705e-10,1.4468e-10,1.34212e-10,1.186e-10,9.12756e-11,5.85794e-11,2.82804e-11,5.53243e-12,-7.73392e-12,-1.20884e-11,-9.57143e-12,-2.79382e-12,5.69727e-12,1.37886e-11,1.99639e-11,2.33262e-11,2.35378e-11,2.07218e-11,1.53526e-11,8.15262e-12,0
0.24,2.19836e-10,1.79865e-10,1.1855e-10,7.86972e-11,6.21952e-11,5.89254e-11,5.87916e-11,5.54912e-11,4.66616e-11,3.27596e-11,1.57681e-11,-1.84028e-12,-1.77796e-11,-3.03085e-11,-3.83533e-11,-4.14858e-11,-3.9825e-11,-3.39125e-11,-2.45908e-11,-1.29008e-11,0
0.25,2.53655e-10,2.05363e-10,1.95035e-10,1.75758e-10,1.44683e-10,1.11035e-10,8.33886e-11,6.60866e-11,5.94681e-11,6.12883e-11,6.81698e-11,7.66728e-11,8.39259e-11,8.78949e-11,8.74102e-11,8.20562e-11,7.20046e-11,5.78434e-11,4.04304e-11,2.07826e-11,0
0.26,1.71516e-10,1.29701e-10,6.92244e-11,3.36928e-11,2.10535e-11,1.84594e-11,1.53454e-11,6.53388e-12,-8.57645e-12,-2.78589e-11,-4.81443e-11,-6.63703e-11,-8.01939e-11,-8.81965e-11,-8.98361e-11,-8.52734e-11,-7.51606e-11,-6.04495e-11,-4.22439e-11,-2.17043e-11,0
0.27,2.73877e-10,2.28038e-10,2.17117e-10,1.93864e-10,1.59599e-10,1.26119e-10,1.02154e-10,9.06633e-11,9.0135e-11,9.67465e-11,1.06162e-10,1.14651e-10,1.19583e-10,1.195e-10,1.1394e-10,1.0316e-10,8.78574e-11,6.89434e-11,4.73831e-11,2.41099e-11,0
0.28,1.77165e-10,1.3378e-10,7.48254e-11,4.38521e-11,3.45057e-11,3.15991e-11,2.47625e-11,1.04489e-11,-1.00402e-11,-3.31395e-11,-5.49892e-11,-7.25524e-11,-8.4028e-11,-8.88073e-11,-8.71983e-11,-8.00814e-11,-6.8593e-11,-5.38903e-11,-3.70093e-11,-1.88112e-11,0
0.29,2.36737e-10,1.93081e-10,1.8091e-10,1.53473e-10,1.16525e-10,8.39719e-11,6.40267e-11,5.78289e-11,6.19847e-11,7.14389e-11,8.14804e-11,8.87419e-11,9.14327e-11,8.91172e-11,8.2295e-11,7.19585e-11,5.92235e-11,4.50768e-11,3.0242e-11,1.51517e-11,0
0.3,2.29918e-10,1.85233e-10,1.28444e-10,1.02244e-10,9.58041e-11,9.2135e-11,8.17343e-11,6.30585e-11,3.92445e-11,1.4862e-11,-6.17248e-12,-2.15072e-11,-3.04379e-11,-3.3542e-11,-3.21533e-11,-2.78616e-11,-2.21292e-11,-1.60533e-11,-1.02691e-11,-4.9679e-12,0
0.31,1.74081e-10,1.32336e-10,1.18288e-10,8.64422e-11,4.70673e-11,1.55667e-11,-1.03197e-12,-3.72096e-12,2.373e-12,1.14572e-11,1.90937e-11,2.29034e-11,2.24128e-11,1.84872e-11,1.26693e-11,6.60293e-12,1.62511e-12,-1.46191e-12,-2.45952e-12,-1.71868e-12,0
0.32,2.802e-10,2.34476e-10,1.80436e-10,1.592e-10,1.55485e-10,1.51176e-10,1.38303e-10,1.17578e-10,9.3761e-11,7.18976e-11,5.53332e-11,4.51831e-11,4.06842e-11,3.99141e-11,4.05402e-11,4.04196e-11,3.79878e-11,3.24416e-11,2.37534e-11,1.25648e-11,0
0.33,1.38254e-10,9.89333e-11,8.31175e-11,4.72649e-11,6.06614e-12,-2.42894e-11,-3.85977e-11,-4.01685e-11,-3.5588e-11,-3.08449e-11,-2.95215e-11,-3.25561e-11,-3.88652e-11,-4.62564e-11,-5.22826e-11,-5.48739e-11,-5.27105e-11,-4.53659e-11,-3.32772e-11,-1.76007e-11,0
0.34,2.81773e-10,2.34452e-10,1.829e-10,1.66014e-10,1.6423e-10,1.59066e-10,1.44697e-10,1.24224e-10,1.03715e-10,8.81662e-11,7.98469e-11,7.83108e-11,8.12393e-11,8.54864e-11,8.79744e-11,8.63005e-11,7.90455e-11,6.58423e-11,4.72794e-11,2.47077e-11,0
0.35,1.65348e-10,1.28327e-10,1.10616e-10,7.12137e-11,2.89598e-11,2.47169e-14,-1.28052e-11,-1.52402e-11,-1.49928e-11,-1.77576e-11,-2.58572e-11,-3.86112e-11,-5.34549e-11,-6.71421e-11,-7.66896e-11,-7.9958e-11,-7.58981e-11,-6.45524e-11,-4.69051e-11,-2.46607e-11,0
0.36,2.20611e-10,1.72479e-10,1.23868e-10,1.10924e-10,1.10167e-10,1.03579e-10,8.80405e-11,6.90684e-11,5.36885e-11,4.64031e-11,4.81088e-11,5.67709e-11,6.87531e-11,8.0102e-11,8.7468e-11,8.85986e-11,8.24753e-11,6.92156e-11,4.98525e-11,2.60783e-11,0
0.37,2.37077e-10,2.0167e-10,1.81926e-10,1.39875e-10,9.80934e-11,7.19035e-11,6.11816e-11,5.78633e-11,5.34931e-11,4.30767e-11,2.57451e-11,3.68594e-12,-1.9437e-11,-3.98623e-11,-5.46273e-11,-6.19718e-11,-6.13693e-11,-5.33412e-11,-3.91844e-11,-2.0705e-11,0
0.38,1.47098e-10,9.79995e-11,5.15703e-11,4.07224e-11,3.84861e-11,2.80944e-11,9.52859e-12,-9.42479e-12,-2.12114e-11,-2.22047e-11,-1.29884e-11,3.04295e-12,2.14336e-11,3.80538e-11,4.98948e-11,5.53219e-11,5.3959e-11,4.6388e-11,3.3814e-11,1.7784e-11,0
0.39,2.84869e-10,2.5204e-10,2.31821e-10,1.89756e-10,1.51728e-10,1.31489e-10,1.25729e-10,1.24285e-10,1.18441e-10,1.0427e-10,8.23953e-11,5.61909e-11,2.98368e-11,6.92031e-12,-1.02542e-11,-2.0771e-11,-2.48499e-11,-2.34512e-11,-1.79003e-11,-9.62012e-12,0
0.4,1.26623e-10,7.55901e-11,2.97587e-11,1.83367e-11,1.13075e-11,-6.18631e-12,-3.09063e-11,-5.31596e-11,-6.54016e-11,-6.52359e-11,-5.47094e-11,-3.81887e-11,-2.03145e-11,-4.68178e-12,6.67148e-12,1.31696e-11,1.52758e-11,1.39862e-11,1.04068e-11,5.49816e-12,0
0.41,2.60648e-10,2.31298e-10,2.12002e-10,1.72287e-10,1.40903e-10,1.29454e-10,1.31417e-10,1.3501e-10,1.31857e-10,1.19451e-10,9.98543e-11,7.72051e-11,5.55529e-11,3.76203e-11,2.44674e-11,1.57764e-11,1.04223e-11,7.06378e-12,4.58359e-12,2.30727e-12,0
0.42,1.789e-10,1.25918e-10,8.027e-11,6.70292e-11,5.35776e-11,2.74725e-11,-4.88433e-12,-3.24785e-11,-4.84211e-11,-5.18976e-11,-4.63441e-11,-3.66657e-11,-2.70635e-11,-1.99648e-11,-1.59294e-11,-1.4162e-11,-1.32518e-11,-1.18527e-11,-9.14525e-12,-5.0193e-12,0
0.43,1.78583e-10,1.5179e-10,1.32698e-10,9.52101e-11,7.04892e-11,6.75615e-11,7.68984e-11,8.57802e-11,8.68552e-11,7.93846e-11,6.67893e-11,5.35507e-11,4.30196e-11,3.65144e-11,3.3456e-11,3.20831e-11,3.03234e-11,2.65284e-11,1.99223e-11,1.07265e-11,0
0.44,2.67989e-10,2.13438e-10,1.68699e-10,1.54294e-10,1.35424e-10,1.0239e-10,6.44156e-11,3.30589e-11,1.38239e-11,5.58822e-12,3.60356e-12,2.80378e-12,-9.45451e-14,-5.94036e-12,-1.35638e-11,-2.07168e-11,-2.50815e-11,-2.50559e-11,-2.01883e-11,-1.12492e-11,0
0.45,8.97134e-11,6.56447e-11,4.60421e-11,9.61287e-12,-1.04602e-11,-7.96968e-12,5.00296e-12,1.56482e-11,1.83849e-11,1.4588e-11,8.96114e-12,6.00205e-12,7.99037e-12,1.45774e-11,2.34542e-11,3.14758e-11,3.57565e-11,3.44616e-11,2.71922e-11,1.49841e-11,0
0.46,3.24095e-10,2.68719e-10,2.26678e-10,2.13573e-10,1.92848e-10,1.57754e-10,1.19834e-10,9.03281e-11,7.26443e-11,6.343e-11,5.67203e-11,4.75775e-11,3.39062e-11,1.65505e-11,-1.66246e-12,-1.72336e-11,-2.71673e-11,-2.97559e-11,-2.49129e-11,-1.41073e-11,0
0.47,6.82365e-11,4.53094e-11,2.2548e-11,-1.62357e-11,-3.63114e-11,-3.44842e-11,-2.48658e-11,-1.952e-11,-2.16195e-11,-2.74624e-11,-3.11979e-11,-2.85735e-11,-1.8554e-11,-3.12568e-12,1.39036e-11,2.83455e-11,3.6824e-11,3.75026e-11,3.03296e-11,1.68925e-11,0
0.48,2.94329e-10,2.397e-10,2.02969e-10,1.94569e-10,1.76702e-10,1.45755e-10,1.15069e-10,9.47823e-11,8.56733e-11,8.20481e-11,7.6917e-11,6.57156e-11,4.76224e-11,2.50105e-11,1.98753e-12,-1.71658e-11,-2.91865e-11,-3.24831e-11,-2.7291e-11,-1.54577e-11,0
0.49,1.31108e-10,1.08621e-10,8.1043e-11,3.75034e-11,1.37336e-11,9.73252e-12,9.86327e-12,3.51128e-12,-9.67894e-12,-2.3692e-11,-3.17943e-11,-3.022e-11,-1.91925e-11,-2.05541e-12,1.63877e-11,3.14846e-11,3.9855e-11,3.99185e-11,3.19261e-11,1.76661e-11,0
0.5,1.94864e-10,1.41466e-10,1.11063e-10,1.08781e-10,9.61932e-11,7.30366e-11,5.39981e-11,4.75352e-11,5.15485e-11,5.81712e-11,5.97503e-11,5.23561e-11,3.64081e-11,1.54428e-11,-5.75073e-12,-2.277e-11,-3.26257e-11,-3.41284e-11,-2.77966e-11,-1.54992e-11,0
0.51,2.34947e-10,2.127e-10,1.80128e-10,1.31738e-10,1.03586e-10,9.22221e-11,8.08645e-11,6.07928e-11,3.45346e-11,1.00846e-11,-5.4092e-12,-8.96343e-12,-2.0001e-12,1.12028e-11,2.55082e-11,3.65094e-11,4.13949e-11,3.91435e-11,3.0283e-11,1.64597e-11,0
0.52,9.16972e-11,3.94151e-11,1.4589e-11,1.705e-11,8.47715e-12,-7.75253e-12,-1.59135e-11,-9.53396e-12,6.52684e-12,2.27291e-11,3.13319e-11,2.93764e-11,1.84538e-11,2.80866e-12,-1.278e-11,-2.45145e-11,-3.02582e-11,-2.95319e-11,-2.31271e-11,-1.26246e-11,0
0.53,3.07604e-10,2.85267e-10,2.48748e-10,1.97823e-10,1.68061e-10,1.52235e-10,1.32646e-10,1.02626e-10,6.72867e-11,3.59436e-11,1.5481e-11,7.72118e-12,1.01078e-11,1.78898e-11,2.62843e-11,3.18395e-11,3.28691e-11,2.92086e-11,2.16665e-11,1.1486e-11,0
0.54,5.22739e-11,1.18712e-12,-1.98467e-11,-1.61225e-11,-2.50118e-11,-3.91658e-11,-4.20035e-11,-2.90813e-11,-7.57616e-12,1.20825e-11,2.28174e-11,2.30448e-11,1.54665e-11,4.58305e-12,-5.49658e-12,-1.22433e-11,-1.48838e-11,-1.39207e-11,-1.0436e-11,-5.51973e-12,0
0.55,2.8907e-10,2.68217e-10,2.31194e-10,1.82891e-10,1.57589e-10,1.44009e-10,1.23734e-10,9.21313e-11,5.63683e-11,2.62262e-11,7.54679e-12,5.9181e-13,1.7398e-12,6.20485e-12,1.01722e-11,1.17409e-11,1.07936e-11,8.25587e-12,5.2439e-12,2.46042e-12,0
0.56,1.10816e-10,5.85721e-11,3.71968e-11,3.6421e-11,2.05784e-11,1.1842e-12,-4.55562e-12,5.81784e-12,2.33954e-11,3.77431e-11,4.32198e-11,3.99909e-11,3.17866e-11,2.29497e-11,1.63724e-11,1.28126e-11,1.13276e-11,1.0256e-11,8.19916e-12,4.63154e-12,0
0.57,1.90933e-10,1.73062e-10,1.38758e-10,9.78454e-11,8.25925e-11,7.75515e-11,6.38597e-11,3.88637e-11,1.1176e-11,-9.83852e-12,-2.01171e-11,-2.12877e-11,-1.79379e-11,-1.45094e-11,-1.33894e-11,-1.45429e-11,-1.6279e-11,-1.64816e-11,-1.37144e-11,-7.83439e-12,0
0.58,2.12632e-10,1.59453e-10,1.36369e-10,1.28354e-10,1.02131e-10,7.34141e-11,5.97032e-11,6.15131e-11,6.88018e-11,7.19715e-11,6.74826e-11,5.75105e-11,4.66893e-11,3.88643e-11,3.53518e-11,3.48887e-11,3.4708e-11,3.19812e-11,2.50079e-11,1.38029e-11,0
0.59,8.62242e-11,7.08104e-11,3.97065e-11,7.4811e-12,3.81072e-12,9.1915e-12,4.75623e-12,-1.01387e-11,-2.59684e-11,-3.45272e-11,-3.40772e-11,-2.82953e-11,-2.25654e-11,-2.06785e-11,-2.33373e-11,-2.84625e-11,-3.25863e-11,-3.24937e-11,-2.64799e-11,-1.49043e-11,0
0.6,2.87633e-10,2.3363e-10,2.08746e-10,1.93324e-10,1.56922e-10,1.19166e-10,9.72707e-11,8.9677e-11,8.56387e-11,7.70021e-11,6.27236e-11,4.70231e-11,3.5213e-11,3.03645e-11,3.20662e-11,3.70709e-11,4.09632e-11,3.9945e-11,3.21115e-11,1.79407e-11,0
0.61,4.24543e-11,2.83155e-11,-1.05575e-12,-2.64682e-11,-2.11987e-11,-8.38835e-12,-6.22188e-12,-1.31254e-11,-1.89926e-11,-1.72489e-11,-8.72245e-12,9.4934e-13,5.8616e-12,3.11233e-12,-6.27722e-12,-1.83719e-11,-2.82521e-11,-3.19133e-11,-2.75353e-11,-1.58976e-11,0
0.62,2.80183e-10,2.27554e-10,2.03732e-10,1.84561e-10,1.42722e-10,1.01218e-10,7.61992e-11,6.37577e-11,5.2678e-11,3.65834e-11,1.70118e-11,1.75498e-14,-8.73102e-12,-7.13387e-12,2.74252e-12,1.60026e-11,2.70516e-11,3.15402e-11,2.757e-11,1.60043e-11,0
0.63,7.58204e-11,6.20775e-11,3.22388e-11,1.00474e-11,1.91131e-11,3.334e-11,3.61103e-11,3.15765e-11,3.02991e-11,3.70411e-11,4.84882e-11,5.73802e-11,5.76646e-11,4.74908e-11,2.94308e-11,8.80901e-12,-8.59767e-12,-1.85084e-11,-1.9248e-11,-1.19463e-11,0
0.64,2.15694e-10,1.63902e-10,1.42394e-10,1.22535e-10,8.01848e-11,4.09253e-11,1.88867e-11,7.39915e-12,-5.17802e-12,-2.33954e-11,-4.33601e-11,-5.76318e-11,-6.05986e-11,-5.12564e-11,-3.30608e-11,-1.19739e-11,5.9304e-12,1.63419e-11,1.76699e-11,1.11022e-11,0
0.65,1.46349e-10,1.32802e-10,1.00671e-10,7.81814e-11,8.57849e-11,9.52534e-11,9.24773e-11,8.45758e-11,8.25419e-11,8.93576e-11,9.95507e-11,1.0476e-10,9.92117e-11,8.21817e-11,5.74376e-11,3.10117e-11,8.75311e-12,-5.42831e-12,-1.03337e-11,-7.38962e-12,0
0.66,1.35974e-10,8.66144e-11,7.01568e-11,5.36479e-11,1.62083e-11,-1.47914e-11,-2.81074e-11,-3.34823e-11,-4.29351e-11,-5.926e-11,-7.66034e-11,-8.67056e-11,-8.44324e-11,-6.98997e-11,-4.75211e-11,-2.357e-11,-3.76106e-12,8.31034e-12,1.17024e-11,7.87421e-12,0
0.67,1.99181e-10,1.85159e-10,1.49101e-10,1.23544e-10,1.25703e-10,1.25992e-10,1.13604e-10,9.88524e-11,9.30844e-11,9.75999e-11,1.05217e-10,1.07078e-10,9.8102e-11,7.86795e-11,5.3295e-11,2.78994e-11,7.56529e-12,-4.83372e-12,-8.89741e-12,-6.28127e-12,0
0.68,1.04154e-10,5.61844e-11,4.45751e-11,3.22278e-11,1.59364e-12,-1.89126e-11,-2.16331e-11,-1.95037e-11,-2.47886e-11,-3.86318e-11,-5.37011e-11,-6.15396e-11,-5.78978e-11,-4.39708e-11,-2.46303e-11,-5.67586e-12,8.35452e-12,1.51983e-11,1.48394e-11,8.91177e-12,0
0.69,1.92719e-10,1.7949e-10,1.40374e-10,1.11981e-10,1.08169e-10,9.86497e-11,7.64648e-11,5.50856e-11,4.59817e-11,4.8845e-11,5.5265e-11,5.64991e-11,4.85445e-11,3.28393e-11,1.40833e-11,-2.60469e-12,-1.36789e-11,-1.78423e-11,-1.57043e-11,-9.01689e-12,0
0.7,1.22508e-10,7.59412e-11,6.88894e-11,6.04576e-11,3.66529e-11,2.64206e-11,3.34884e-11,4.19595e-11,3.9686e-11,2.71634e-11,1.27538e-11,4.52897e-12,5.50754e-12,1.35017e-11,2.36659e-11,3.13618e-11,3.38812e-11,3.07303e-11,2.29486e-11,1.21738e-11,0
0.71,1.56401e-10,1.42649e-10,1.00124e-10,6.90476e-11,5.95882e-11,4.11193e-11,1.06665e-11,-1.55734e-11,-2.65043e-11,-2.41011e-11,-1.75955e-11,-1.50726e-11,-1.91483e-11,-2.74329e-11,-3.54563e-11,-3.95264e-11,-3.81521e-11,-3.19223e-11,-2.24938e-11,-1.15065e-11,0
0.72,1.50938e-10,1.06922e-10,1.04288e-10,9.88699e-11,8.06235e-11,7.87729e-11,9.3154e-11,1.05512e-10,1.04419e-10,9.21209e-11,7.76339e-11,6.8137e-11,6.51357e-11,6.55392e-11,6.49102e-11,6.02473e-11,5.10495e-11,3.87594e-11,2.54127e-11,1.24101e-11,0
0.73,1.24195e-10,1.10408e-10,6.62143e-11,3.49173e-11,2.25995e-11,-1.51639e-12,-3.65892e-11,-6.44259e-11,-7.49795e-11,-7.20271e-11,-6.52626e-11,-6.16301e-11,-6.20944e-11,-6.33835e-11,-6.15578e-11,-5.46906e-11,-4.35585e-11,-3.06565e-11,-1.85363e-11,-8.46552e-12,0
0.74,1.60275e-10,1.17472e-10,1.16639e-10,1.10882e-10,9.45119e-11,9.69051e-11,1.14293e-10,1.269e-10,1.24749e-10,1.11985e-10,9.79337e-11,8.84276e-11,8.32152e-11,7.8351e-11,7.00229e-11,5.7065e-11,4.12346e-11,2.57912e-11,1.35371e-11,5.38072e-12,0
0.75,1.22802e-10,1.10366e-10,6.72501e-11,3.92759e-11,2.80248e-11,2.64893e-12,-3.25797e-11,-5.83896e-11,-6.65407e-11,-6.27641e-11,-5.68814e-11,-5.42723e-11,-5.40318e-11,-5.2037e-11,-4.50156e-11,-3.28711e-11,-1.85476e-11,-6.20424e-12,9.96456e-13,2.38257e-12,0
0.76,1.33075e-10,9.08507e-11,8.9681e-11,8.05411e-11,6.25102e-11,6.5066e-11,8.12919e-11,9.08575e-11,8.59943e-11,7.28836e-11,6.08323e-11,5.39342e-11,4.99953e-11,4.42375e-11,3.35399e-11,1.85162e-11,2.94853e-12,-8.42794e-12,-1.23569e-11,-8.5886e-12,0
0.77,1.53265e-10,1.42022e-10,1.01393e-10,7.9107e-11,7.1866e-11,4.88046e-11,1.71405e-11,-3.75071e-12,-8.15794e-12,-3.85909e-12,-4.70507e-13,-1.45003e-12,-3.87423e-12,-2.78931e-12,4.4025e-12,1.61282e-11,2.76223e-11,3.34783e-11,3.02404e-11,1.79208e-11,0
0.78,9.46085e-11,5.24546e-11,4.91798e-11,3.41707e-11,1.15505e-11,1.0772e-11,2.22178e-11,2.59197e-11,1.69499e-11,3.54043e-12,-5.37977e-12,-7.78662e-12,-7.93054e-12,-1.13991e-11,-2.06649e-11,-3.35846e-11,-4.47909e-11,-4.85453e-11,-4.14431e-11,-2.38917e-11,0
0.79,1.70336e-10,1.6142e-10,1.25294e-10,1.11135e-10,1.10612e-10,9.30722e-11,6.82997e-11,5.4952e-11,5.56965e-11,6.07871e-11,6.12004e-11,5.57032e-11,4.93062e-11,4.77552e-11,5.30499e-11,6.22668e-11,6.93287e-11,6.809e-11,5.50816e-11,3.09041e-11,0
0.8,8.54363e-11,4.31264e-11,3.67905e-11,1.46532e-11,-1.40644e-11,-2.02442e-11,-1.58927e-11,-1.9888e-11,-3.39211e-11,-4.78753e-11,-5.3602e-11,-5.14025e-11,-4.75884e-11,-4.84825e-11,-5.59961e-11,-6.68195e-11,-7.45563e-11,-7.29895e-11,-5.88119e-11,-3.29039e-11,0
0.81,1.48248e-10,1.40951e-10,1.09138e-10,1.0305e-10,1.09379e-10,9.8082e-11,8.12811e-11,7.62973e-11,8.24885e-11,8.8394e-11,8.59947e-11,7.64795e-11,6.68758e-11,6.35975e-11,6.81279e-11,7.65814e-11,8.21551e-11,7.84945e-11,6.23318e-11,3.46013e-11,0
